track_id,track_name,artists,album_name,track_genre,popularity,duration_ms,explicit,danceability,energy,acousticness,valence,tempo,loudness,speechiness,instrumentalness,liveness,key,mode
2Fc99kfkQ1S2RilXcd6xIU,Quieren Efectos,Money Chicha,Echo en Mexico,afrobeat,24,167217,False,0.553,0.773,0.173,0.597,96.617,-6.446,0.0343,0.865,0.185,5,1
3x048ys8VRKBAe4JHvi8kU,Lá Vem Você,Criolo,Espiral de Ilusão - Deluxe Edition,afrobeat,26,220320,False,0.784,0.597,0.685,0.961,81.984,-6.307,0.068,0.000273,0.11,2,1
7bm92XIVukRUY8O3xEhWfX,Show  Prove,Breakestra,Hit the Floor,afrobeat,26,177453,False,0.668,0.874,0.587,0.836,107.346,-2.771,0.0731,0.0,0.109,7,1
4cFyYjAGsKwcAoo6V8EIAr,Tristeza Não,Metá Metá,MetaL MetaL,afrobeat,27,134008,False,0.719,0.202,0.819,0.806,75.073,-9.86,0.0593,0.000266,0.0692,11,0
0nMwIoIr5VdUiEeEPMWQ2Y,Nas Águas,Criolo,Espiral de Ilusão - Deluxe Edition,afrobeat,24,235560,False,0.756,0.652,0.742,0.697,115.83,-5.466,0.0501,8.49e-06,0.079,5,1
5v9NU6mZ8sbEUXcyEZeZlw,Menino Mimado,Criolo,Espiral de Ilusão - Deluxe Edition,afrobeat,25,227640,False,0.827,0.603,0.552,0.83,144.001,-5.248,0.0354,0.000798,0.214,0,0
5w7iYWCPAuf9CYfD9LkGJH,Oxalá Babá,Africania,Ori,afrobeat,26,193893,False,0.893,0.671,0.646,0.933,99.998,-8.777,0.0619,0.2,0.117,11,1
60nIzfXKC0Ej75nlXfYx9V,Vem,Samuca e a Selva,Ditados Populares Dançantes,afrobeat,24,73293,False,0.596,0.358,0.221,0.606,81.112,-13.075,0.0366,0.00233,0.19,1,1
6WSzh5vVCF5CGg3Qr4ax2e,Gracias - Cara B,Jorge Drexler,Cara B,afrobeat,26,228413,False,0.707,0.283,0.848,0.796,79.771,-16.795,0.0652,0.00054,0.339,2,1
1z38CbWAVCe8mJ9r4uWTAa,Durante,Jorge Drexler,Sea,afrobeat,27,197506,False,0.608,0.706,0.00226,0.504,177.914,-10.1,0.138,0.000728,0.329,1,1
4PYtKS83Cg2UZa6rKrePyT,Dame el Mambo,Los Amigos Invisibles,Dame el Mambo,afrobeat,28,268580,False,0.738,0.868,0.00763,0.802,119.988,-5.411,0.061,0.0638,0.0844,2,1
4l5OJLb3AsvfEyeAYAJHpe,Venga Mi Vida,Juanafé,La Makinita,afrobeat,26,311453,False,0.698,0.542,0.639,0.724,88.058,-5.923,0.0276,0.000261,0.104,9,0
3jDxMQEuQvVjCuTdvcD6qO,Eu Vou no Gueto,Afrocidade,Afrocidade na Pista,afrobeat,26,234626,False,0.762,0.902,0.0256,0.882,133.984,-4.341,0.0507,3.93e-05,0.198,9,0
4uvbpWSO8tnJFWwDCimjmU,Give us your money (feat. Superthriller),Los Amigos Invisibles;Superthriller,Cool Love,afrobeat,27,258104,True,0.776,0.793,0.0702,0.771,112.003,-7.276,0.16,7.82e-06,0.288,7,1
4KoSQS6Bs9ZjgkdvR7UFJM,No Es Fácil Amar,Los Amigos Invisibles,Super Pop Venezuela,afrobeat,29,249520,False,0.732,0.825,0.0707,0.79,117.893,-7.509,0.0453,0.00598,0.204,4,0
5o0ehnApshT6XmXu3tT2OJ,Abra Sua Cabeça,Abayomy Afrobeat Orquestra,Abra Sua Cabeça,afrobeat,25,387165,False,0.695,0.895,0.116,0.962,120.069,-8.202,0.048,0.734,0.311,1,1
0T5qABWOBtr9qbTTx54PSG,Corazón de cristal,Jorge Drexler,Frontera,afrobeat,27,253293,False,0.686,0.212,0.791,0.189,134.12,-16.961,0.0495,5.73e-05,0.288,7,1
31ao406OGaNbH3p8KydsV6,Intro Crónica De Un Nacimiento,Calle 13,Los De Atrás Vienen Conmigo,afrobeat,27,95733,True,0.443,0.453,0.532,0.477,93.877,-9.763,0.12,0.0,0.167,8,0
47zhPBoQaIgrDlRTZn3e8Z,Viajero Frecuente del Amor,Los Amigos Invisibles,El Paradise,afrobeat,28,252106,False,0.609,0.92,0.00647,0.661,133.924,-4.989,0.034,0.143,0.194,5,0
0aRBk8abP2vA3wl7GV74SA,Open Your Eyes,Newen Afrobeat,Curiche,afrobeat,25,479053,False,0.802,0.702,0.229,0.855,113.073,-7.722,0.0525,0.581,0.173,5,0
3n4xOoTgs35OjmOnCDj1VX,Magus Mountain,The Budos Band,Burnt Offering,afrobeat,27,319026,False,0.486,0.803,7.89e-05,0.253,105.904,-6.157,0.0363,0.854,0.222,7,1
7yEfhrMbfp8XNUrBFM7660,Vixe,BaianaSystem;Bule Bule,OXEAXEEXU,afrobeat,26,66706,False,0.474,0.625,0.87,0.553,108.396,-6.241,0.0443,0.00138,0.237,0,1
1Ob6GLRM0pdmW6Nl8hnGNj,Catraca,BaianaSystem;Tonho Matéria,OXEAXEEXU,afrobeat,28,126120,False,0.742,0.939,0.363,0.965,154.955,-4.784,0.106,0.00604,0.157,7,1
4UI3qMUacIIev18bDTyRRR,Capucha,BaianaSystem;Claudia Manzo,OXEAXEEXU,afrobeat,28,174680,False,0.736,0.938,0.168,0.561,104.981,-4.176,0.156,5.29e-05,0.215,2,1
0ZmZP6aTs04W4GhXygWsXJ,Ive Got That Milton Pacheco Kinda Feeling - Melancolic Mix,Plastilina Mosh,Aquamosh,afrobeat,28,262480,False,0.555,0.665,0.0352,0.399,178.064,-10.47,0.0622,0.596,0.116,3,0
39xIDaeOVTKlUpSAwaG5Jr,Monster Truck,Plastilina Mosh,Aquamosh,afrobeat,28,258160,False,0.583,0.932,0.00208,0.492,96.899,-7.734,0.0762,0.0119,0.0674,4,0
5qSIn5VR4Yp1xcb7krEJQy,O Que Não Me Destrói Me Fortalece,BaianaSystem;Céu,OXEAXEEXU,afrobeat,27,232773,False,0.737,0.571,0.0585,0.655,119.054,-6.756,0.0303,0.000707,0.126,11,0
16PU73LgqfTxxwqTmSp6Ch,Camino a La Paloma,Jorge Drexler,Frontera,afrobeat,25,175866,False,0.778,0.243,0.64,0.714,166.027,-15.168,0.0596,0.00204,0.0823,9,1
05B4ROjViZEHFGATQzPQJI,Madre Tierra,Jorge Drexler,Frontera,afrobeat,26,210266,False,0.594,0.305,0.718,0.694,166.7,-12.028,0.0482,0.0231,0.108,7,1
2hUuLfZEqlAGqlp5aWmcaU,Killer Diller,Jackie Mittoo,The Keyboard King at Studio One,afrobeat,27,167493,False,0.591,0.748,0.0679,0.961,127.636,-7.136,0.0292,0.837,0.286,5,1
7cn8UphRWOPeGn4hxMvY0X,Invisible Love,Los Amigos Invisibles,Repeat After Me,afrobeat,29,274346,False,0.731,0.747,0.0136,0.962,125.98,-6.612,0.0305,0.0301,0.09,11,0
2Pu5TsQ90hDVUZmuNDnzJc,Kumama Papa - Tiktok refix version,Prinx Emmanuel;Grace Lokwa,Kumama Papa (Tiktok refix version),afrobeat,44,124840,False,0.631,0.502,0.835,0.776,156.183,-10.195,0.242,3.75e-05,0.155,5,1
4TbIOAb7FfbhHi2glq0EwA,Dove,Cymande,Cymande,afrobeat,48,655440,False,0.439,0.475,0.449,0.428,111.717,-12.559,0.0361,0.253,0.0903,6,0
1bZH8L8V2m454tdcSPEIl7,The Traitor,Menahan Street Band,Make the Road By Walking,afrobeat,55,162266,False,0.628,0.585,0.147,0.618,100.95,-8.036,0.0421,0.927,0.0465,3,0
7DFA3k0QQtvAkItuNAwKh4,Last One Standing,Monophonics;Kelly Finnigan,Its Only Us,afrobeat,53,436840,False,0.588,0.576,0.218,0.66,129.155,-6.945,0.0367,0.0357,0.172,6,0
1ZrUkIAnUCZB7vlXxzrLrK,Tu piel,Jorge Drexler,Llueve,afrobeat,24,203000,False,0.868,0.367,0.303,0.522,130.038,-13.304,0.039,0.0066,0.0895,5,0
7sJh1Fj7dcuHnHSqL8FHf3,Segura,Amplexos;Digitaldubs;Leão Etíope do Méier;Lenine,Segura,afrobeat,23,238293,False,0.538,0.533,0.0184,0.365,74.973,-12.113,0.0518,0.0133,0.109,0,1
6jiEHXIHZa65gPnkKHPGGE,Espiral de Ilusão,Criolo,Espiral de Ilusão - Deluxe Edition,afrobeat,24,220800,False,0.772,0.33,0.886,0.472,124.041,-9.51,0.0342,0.001,0.136,2,1
41Bh60o6KY7dakdwBoIfUM,Tomorrow,Jordan Armstrong,Tomorrow,afrobeat,24,237584,False,0.547,0.627,0.0513,0.615,174.967,-7.311,0.0359,0.00145,0.112,10,0
7EytAw7jpuHSPDoro79Rc0,Take My Time,Breakestra;Choklate,Stand up,afrobeat,25,300973,False,0.641,0.884,0.0567,0.883,104.962,-5.472,0.0602,0.0,0.0219,7,1
0QOkTTHHu298cUM38FZTd8,SHE,Jordan Armstrong,SHE,afrobeat,25,224000,False,0.704,0.692,0.223,0.614,92.527,-6.2,0.186,0.0,0.0796,11,0
5IDX3criNsV6KTvV5gTfa9,Vaivén,Jorge Drexler,Vaivén,afrobeat,25,175026,False,0.561,0.346,0.701,0.775,112.232,-17.938,0.0555,0.0129,0.0922,6,1
2JiDOs6xcdRVkMVtssm7NM,Papaya,QUITAPENAS,QUITAPENAS,afrobeat,22,201116,False,0.568,0.901,0.0894,0.745,78.567,-5.337,0.0983,0.000215,0.184,2,1
6wuKQTG5bX38pDnOQODK3M,Rogers Nelson,Morbo y Mambo,Noches de Morbo Vol. 1,afrobeat,25,322700,False,0.683,0.536,0.115,0.845,83.986,-8.362,0.0465,0.692,0.179,4,0
1VO8xVwfozbNKhsaZlOEhe,Cool Love 3,Los Amigos Invisibles,Cool Love,afrobeat,25,37702,False,0.549,0.489,0.35,0.648,77.593,-13.621,0.0458,0.926,0.122,4,0
6qZA2WW7WaPQ6fk3QT0dcw,Esto Con Eso,Calle 13,Los De Atrás Vienen Conmigo,afrobeat,25,250080,True,0.659,0.74,0.108,0.91,190.001,-6.524,0.198,0.0,0.115,7,1
6nOG7P1UzG9vqhBtB9Bdab,The Red Hill,The Bongo Hop;Dafuniks,The Red Hill,afrobeat,24,166866,False,0.776,0.788,0.0732,0.871,99.91,-7.785,0.18,0.0578,0.0773,1,1
4FYOLa4OMokaDwZCUVXZvz,Mapalé,La Cumbia Chicharra;Emilie Rambaud,Hijo de Tigre,afrobeat,23,261240,False,0.595,0.633,0.0172,0.888,146.919,-9.633,0.165,0.209,0.0911,1,1
2oWex6rYoQ7Bl2D9zG8d3F,Water No Get Enemy,Fela Kuti,The Best of the Black President,afrobeat,48,591693,False,0.641,0.926,0.11,0.883,90.934,-7.718,0.0572,0.0246,0.09,10,0
3ObBmm3X92aff7Dct4drkj,Brothers On The Slide,Cymande,Promised Heights,afrobeat,56,251400,False,0.815,0.602,0.3,0.805,109.704,-10.192,0.196,0.00548,0.0737,7,0
2inOdpcpLUNsxeKaCbCg1r,Clout,Jordan Armstrong,Blsd (Deluxe),afrobeat,25,217674,False,0.699,0.62,0.0887,0.311,158.04,-4.885,0.185,0.0,0.17,7,1
4THV8iU0E5bW9uPLjDVWSC,Llegaste Tarde,Los Amigos Invisibles,Arepa 3000,afrobeat,26,416040,False,0.49,0.82,0.799,0.854,102.572,-7.138,0.0684,0.0558,0.131,5,1
0rfLENWpXJIDhnqOF2IIOM,Tal Para Cual,Calle 13,Los De Atrás Vienen Conmigo,afrobeat,27,227826,True,0.726,0.871,0.0714,0.773,175.999,-4.826,0.111,7.87e-06,0.157,4,0
2NVK1qY94RNPBEururiknk,Duck and Cover,Orgone,The Killion Floor,afrobeat,25,169800,False,0.786,0.729,0.0484,0.907,100.995,-8.323,0.0425,0.844,0.151,11,0
4alWdQ3c2rd0NuIwZ3nF5M,Una canción me trajo hasta aquí,Jorge Drexler,Una cancion me trajo hasta aqui,afrobeat,26,198773,False,0.669,0.843,0.0641,0.842,131.461,-5.726,0.03,0.000297,0.109,0,1
0pf5z9FfyTiAe8VBI6hmuU,Cumbia Milagrosa,La Misa Negra,Misa de Medianoche,afrobeat,23,203646,False,0.525,0.424,0.00552,0.631,203.01,-9.356,0.101,0.0044,0.062,9,0
7JxdbxzHJZLP9kBtUNuwKt,Direto de Camaçacity,Afrocidade,Vivão,afrobeat,25,173071,False,0.821,0.779,0.0976,0.464,105.003,-4.283,0.113,0.0,0.0659,10,0
1o2QdOWqHDLt6Fv2pVfkNf,Feitiço,Samuca e a Selva,Ditados Populares Dançantes,afrobeat,24,262731,False,0.868,0.793,0.255,0.972,121.977,-3.828,0.0315,1.31e-06,0.0884,6,1
1Y7JDqUVbaHRPsLJtSY8ie,Arroz Con Frijoles,Grupo Fantasma,Sonidos Gold,afrobeat,24,241520,False,0.382,0.931,0.137,0.801,105.214,-7.296,0.0591,0.649,0.0553,6,0
7bCFRx6rAl9nZpKMm0QAOs,Disneylandia - Cara B,Jorge Drexler,Cara B,afrobeat,25,285880,False,0.575,0.295,0.877,0.564,79.991,-19.252,0.204,0.000763,0.336,2,0
2gDu2SBfDxy3s7eElrPs6Q,Los De Atrás Vienen Conmigo,Calle 13,Los De Atrás Vienen Conmigo,afrobeat,26,216093,True,0.641,0.66,0.208,0.549,169.881,-5.595,0.357,0.0,0.128,2,1
7F9iD9cZBEQMZgeD9EuO4Z,El Volcán,Juanafé,Afrorumba Chilenera,afrobeat,25,174102,False,0.715,0.897,0.432,0.839,96.891,-4.822,0.0635,0.0,0.15,2,0
3lUTTvpsqOJGm28TZYgIGn,Pa Congo,The Bongo Hop;Maikcel,Satingarona; Vol. 1,afrobeat,24,221406,False,0.723,0.951,0.0681,0.762,110.076,-5.076,0.0467,0.0034,0.0478,7,1
6ZKefbfRwoDdmiR1ktiM3g,Black Hills,The Budos Band,Burnt Offering,afrobeat,24,268333,False,0.44,0.728,0.00144,0.518,136.243,-5.895,0.0348,0.848,0.253,5,0
04Y5KWj5JKfr4IaMoPlQP3,Feitiço,Samuca e a Selva,Feitiço,afrobeat,24,262425,False,0.869,0.797,0.414,0.973,121.996,-4.455,0.0318,0.0,0.0852,6,1
33j8pvz67cQFfKX6PshhXH,Mi Último Fracaso,Juanafé;La Flor del Recuerdo,Mi Último Fracaso,afrobeat,23,265086,False,0.457,0.332,0.791,0.305,164.096,-10.365,0.0356,8.22e-06,0.102,0,1
6m6huMZwZlXHORG96RIa8E,Beautiful Baby,William Onyeabor,Atomic Bomb,afrobeat,24,505973,False,0.852,0.442,0.446,0.946,107.426,-9.292,0.0403,0.228,0.0879,11,1
35Ocr7h38aa1erSPuyUUR9,Canto para Siempre,Juanafé;Carmen Lienqueo,Parrilladas Vargas (Vol. II),afrobeat,24,319077,False,0.43,0.829,0.0845,0.445,141.277,-9.146,0.162,0.0,0.112,4,0
48DWFHPOnkzvgyywwED5ZO,Es la Verdad,Los Amigos Invisibles,Commercial,afrobeat,26,305693,False,0.623,0.952,0.241,0.714,108.004,-7.348,0.0391,0.0113,0.121,7,1
2YsFthSjFDrRepQTwQuVNW,International,Lack Of Afro;Wax;Herbal T,My Groove Your Move (Bonus Version),afrobeat,25,272466,False,0.659,0.736,0.00473,0.63,96.971,-8.119,0.202,0.0,0.239,11,0
1iNWWO3i1L4gpy7fZpdUwP,Can You Get It,Mandrill,We Are One,afrobeat,23,428853,False,0.854,0.928,0.152,0.782,122.487,-7.29,0.0621,0.0189,0.0481,0,1
34CpftIM0mTrUcBmjxN6uJ,Orunmilá,Metá Metá,MetaL MetaL,afrobeat,25,243617,False,0.623,0.66,0.405,0.961,106.887,-5.582,0.0546,1.68e-05,0.136,5,0
5KYjLjL8euKC7I1DhGS8nd,Lambe-Lambe,Samuca e a Selva;Illy,Ditados Populares Dançantes,afrobeat,23,205511,False,0.646,0.701,0.00283,0.944,172.055,-6.938,0.0444,0.00146,0.0414,5,0
7p0h4RYJA700piwO1grdoz,Afrorumbachilenera,Juanafé,Afrorumba Chilenera,afrobeat,25,279376,False,0.588,0.745,0.515,0.432,95.071,-5.754,0.0886,0.0,0.179,9,0
08kI60xFWphU3ZYkHX00io,Meet You In The Sunshine,The New Mastersounds;Eddie Roberts;Lamar Williams Jr.,The Deplar Effect,afrobeat,26,364053,False,0.579,0.833,0.0785,0.732,95.838,-9.369,0.0428,0.165,0.221,6,0
1KME77F9mu2RQS8vo6JVwa,Nauliza,BaianaSystem;Makavelli;Jay Mitta,OXEAXEEXU,afrobeat,26,220613,False,0.618,0.942,0.0359,0.736,170.005,-4.511,0.13,0.00416,0.247,4,0
7ikzBJC2N3h78r9Iu03aOG,País Tropical,Orquestra Brasileira de Música Jamaicana,Volume II,afrobeat,24,209066,False,0.816,0.77,0.61,0.964,127.971,-5.94,0.032,0.948,0.323,5,1
1EcDq6wqhhQSdEfVK4mTjH,Bananos Bar,Plastilina Mosh,Aquamosh,afrobeat,27,348826,False,0.605,0.842,0.0133,0.39,116.151,-9.482,0.0553,0.664,0.341,1,1
3JhHQXwYAoG2ks4F6FQ6FB,Anestesiada (feat. Kinky),Los Amigos Invisibles;Kinky,El Paradise,afrobeat,26,224586,False,0.736,0.951,0.0149,0.932,116.001,-3.983,0.0436,0.329,0.0833,4,0
1z8eYOOd1fjxbubkDd8Z9a,Memoria del cuero,Jorge Drexler,Frontera,afrobeat,25,304440,False,0.674,0.869,0.374,0.813,117.999,-9.837,0.0398,0.154,0.089,2,1
4vZdynsnbBJh8WtLmo6wJa,Aquí Nadie Esta Sano (feat. Los Auténticos Decadentes),Los Amigos Invisibles;Los Auténticos Decadentes,El Paradise,afrobeat,27,226613,False,0.768,0.91,0.015,0.96,123.023,-2.398,0.0343,0.000121,0.143,7,1
6Pg4rb8siscryBP7et3wbX,Saci (Remix),BaianaSystem;Tropkillaz,Saci (Remix),afrobeat,42,183779,False,0.974,0.922,0.0974,0.657,127.989,-3.983,0.174,1.08e-06,0.0978,11,0
3kNVYo6BJE9AENxzokM9YC,Muerte En Hawaii,Calle 13,Entren Los Que Quieran,afrobeat,71,189866,False,0.675,0.588,0.789,0.879,79.989,-7.168,0.177,0.0,0.95,3,1
1Wb09hTo6O41UzdOq7Pd2i,Hard Up,The Bamboos,Hard Up (Deluxe Version),afrobeat,12,255227,False,0.782,0.922,0.00655,0.761,104.015,-4.028,0.0497,0.0118,0.0728,11,0
5G2pbqhXrpVbGOYoWaz04J,Maasai - Doctor Flake Remix,Kutiman;Doctor Flake,Maasai (Doctor Flake Remix),afrobeat,43,470837,False,0.648,0.874,0.0104,0.339,101.994,-5.851,0.0342,0.932,0.107,6,0
1ETZhP9orTkDclKEyt0xqm,Fantastic Man,William Onyeabor,World Psychedelic Classics 5 Who Is William Onyeabor,afrobeat,45,386160,False,0.7,0.756,0.00182,0.944,114.28,-10.714,0.0575,0.711,0.0575,2,1
5nqd51nD2UACz5JQ83v878,Theres a New Day Coming,Menahan Street Band;Saundra Williams,Theres a New Day Coming / Tommy Dont,afrobeat,55,143120,False,0.382,0.507,0.787,0.494,135.787,-8.179,0.0323,0.0124,0.235,2,1
7qUQGYIqnT3aySe3apNgUD,Sticks  Stones,TJ Cream;Ozoro,Hard Talk,afrobeat,23,159008,False,0.678,0.634,0.656,0.574,159.682,-6.606,0.274,0.0,0.31,5,0
21s0bjVrP7RtQskeUKZxOu,Soul Makossa,Manu Dibango,Manu Dibango Anthology,afrobeat,49,264306,False,0.831,0.835,0.128,0.8,114.997,-3.768,0.142,0.00227,0.134,0,1
6NwRFywhc7oCdQjhsnNQmD,Raggaxixe,Thiago França,A Espetacular Charanga do França,afrobeat,23,146813,False,0.72,0.73,0.28,0.773,93.414,-6.385,0.0814,0.276,0.0392,5,0
1tSSc111CwyzxWmmIxyXRS,Lead the Way,Sarah Téibo,Keep Walking,afrobeat,22,240680,False,0.729,0.807,0.117,0.488,98.969,-5.803,0.0916,2.93e-05,0.072,7,1
2W8emJ02IeqnxsEHPHFWCZ,Um samba pra John Coltrane,Thiago França,Na Gafieira,afrobeat,23,100146,False,0.701,0.715,0.313,0.774,139.733,-7.829,0.0451,0.958,0.0418,10,0
2Ou1qva1FClzi7aMf5RQ6q,24/7,Nathanael,Chances,afrobeat,23,173871,False,0.337,0.623,0.162,0.461,56.499,-5.735,0.182,0.0,0.0817,6,0
5KdslOc1HHIL0IvV8SuI1o,Pour la vie,Voilaaa;Pat Kalla,Des Promesses,afrobeat,22,286876,False,0.863,0.687,0.0575,0.77,133.901,-9.997,0.16,6.84e-05,0.0472,2,1
5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,The Neighbourhood,Wiped Out,alt-rock,87,260173,False,0.588,0.521,0.0678,0.337,85.012,-9.461,0.0329,0.149,0.123,10,1
2Y0iGXY6m6immVb2ktbseM,Little Dark Age,MGMT,Little Dark Age,alt-rock,83,299960,False,0.705,0.712,0.0102,0.62,97.512,-6.156,0.0385,0.000855,0.1,6,1
2K7xn816oNHJZ0aVqdQsha,Softcore,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,alt-rock,86,206280,False,0.575,0.568,0.0484,0.37,93.986,-5.509,0.03,0.000417,0.286,9,0
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,I Love You.,alt-rock,93,240400,False,0.612,0.807,0.0495,0.398,124.053,-2.81,0.0336,0.0177,0.101,10,1
7zwn1eykZtZ5LODrf7c0tS,You Get Me So High,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,alt-rock,83,153000,False,0.551,0.881,0.186,0.387,88.036,-6.099,0.0542,0.0791,0.152,7,0
7vguMCv8uVuZLiQJ156u3Z,Play with Fire (feat. Yacht Money),Sam Tinnesz;Yacht Money,Play with Fire (feat. Yacht Money),alt-rock,76,180690,False,0.573,0.539,0.0162,0.39,75.012,-6.091,0.0322,1.16e-05,0.105,2,0
4gHnSNHs8RyVukKoWdS99f,Something In The Way,Nirvana,Nevermind (Remastered),alt-rock,76,232146,False,0.427,0.201,0.745,0.0668,105.218,-13.044,0.0317,0.263,0.109,8,1
0y1QJc3SJVPKJ1OvFmFqe6,Way down We Go,KALEO,A/B,alt-rock,78,213706,False,0.489,0.505,0.579,0.337,163.255,-8.022,0.117,0.000333,0.104,10,0
6rrKbzJGGDlSZgLphopS49,Unstoppable,The Score,ATLAS,alt-rock,73,192106,False,0.485,0.843,0.00129,0.602,78.001,-3.993,0.0467,1.01e-05,0.14,1,0
4CeeEOM32jQcH3eN9Q2dGj,Smells Like Teen Spirit,Nirvana,Nevermind (Remastered),alt-rock,83,301920,False,0.502,0.912,2.55e-05,0.72,116.761,-4.556,0.0564,0.000173,0.106,1,1
0AUyNF6iFxMNQsNx2nhtrw,Blood // Water,grandson,Blood // Water,alt-rock,75,216720,False,0.51,0.882,0.00158,0.653,154.029,-5.659,0.159,0.00206,0.0764,8,0
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,TALKING IS HARD,alt-rock,83,199080,False,0.578,0.866,0.00701,0.619,128.038,-3.804,0.0619,0.0,0.257,1,1
7uCBGNn991AM68fR4tSDco,Born For This,The Score,Carry On,alt-rock,69,237375,False,0.411,0.675,0.063,0.545,130.134,-6.251,0.0591,0.0,0.092,5,0
6QvYmrqFKRSVrcVgvoA7Ar,Tippa My Tongue,Red Hot Chili Peppers,All That Really Matters - Just Hits,alt-rock,4,260808,False,0.573,0.913,0.00861,0.795,88.418,-6.52,0.0409,0.0273,0.114,5,0
75fT19n6ZQHr67Mkh86qfD,Tippa My Tongue,Red Hot Chili Peppers,Rock Brandneu,alt-rock,2,260808,False,0.573,0.913,0.00861,0.795,88.418,-6.52,0.0409,0.0273,0.114,5,0
23PvWFdi76vER4p1e2Xroj,Mr. Brightside,The Killers,Workout Hits 2023,alt-rock,2,223973,False,0.344,0.931,0.00104,0.251,148.104,-3.759,0.0783,0.0,0.0903,1,1
2AEdT2ZKd14kzOouzdNOUj,Californication,Red Hot Chili Peppers,OK Boomers - Top Tunes,alt-rock,2,329733,False,0.592,0.765,0.0021,0.327,96.483,-2.788,0.027,0.00154,0.127,9,0
5xUhs6dlfkcxZM8zq7riYF,Black Summer,Red Hot Chili Peppers,Tek It - New Noise,alt-rock,1,232412,False,0.417,0.682,0.0267,0.351,105.542,-5.071,0.0295,0.000669,0.109,1,1
34ldTowcv56E2DqtSaYBjP,When You Were Young,The Killers,OOs Music Grandi Successi,alt-rock,5,220413,False,0.441,0.976,0.000335,0.248,130.411,-3.09,0.147,0.0475,0.298,8,0
52cFhaPuS5oLrmFoJw4J9j,Mr. Brightside,The Killers,Rock Workout 2023,alt-rock,2,223973,False,0.344,0.931,0.00104,0.251,148.104,-3.759,0.0783,0.0,0.0903,1,1
1bOENKlPYEDXyH9kLFUsnj,Animals,Nickelback,Timeless Rock Hits,alt-rock,3,185906,False,0.569,0.963,0.000787,0.82,76.995,-3.069,0.0593,0.0256,0.22,7,1
1tRpraJDpEUl0HjnkMosqx,Black Summer,Red Hot Chili Peppers,Top of the Rock,alt-rock,3,232412,False,0.417,0.682,0.0267,0.351,105.542,-5.071,0.0295,0.000669,0.109,1,1
2UCoAOZGk6a4BHUBzlvfAO,Human - Armin van Buuren Dub Remix,The Killers;Armin van Buuren;Benno De Goeij,Beats Electro Mood,alt-rock,1,445000,False,0.64,0.821,0.00122,0.624,135.478,-5.789,0.0732,0.145,0.203,7,0
5KaVoEhxf1UwParyAjzHVA,Mr. Brightside,The Killers,Kick It,alt-rock,1,223973,False,0.344,0.931,0.00104,0.251,148.104,-3.759,0.0783,0.0,0.0903,1,1
1c9MeAa2tLEoZl5osXf5Ts,Fire - Remastered,Red Hot Chili Peppers,Kick It,alt-rock,1,123800,True,0.421,0.986,0.00482,0.263,105.83,-1.795,0.152,0.0,0.295,11,0
0v8tmDMQrTMavluubqAJo4,Higher Ground - Remastered,Red Hot Chili Peppers,80s Bangers Vol. 2,alt-rock,1,202053,False,0.476,0.979,0.00142,0.394,140.408,-3.504,0.133,0.00686,0.0944,4,0
12cG3BUpk6PzLAzWK0mryO,By the Way,Red Hot Chili Peppers,Alternative Rock Mixtape,alt-rock,2,215666,False,0.441,0.986,0.038,0.184,123.974,-2.466,0.116,0.000781,0.0998,0,1
5Q6fh8OEhBYepJaORz9lxe,Daddy Issues (Remix) feat. Syd,The Neighbourhood;Syd,Daddy Issues (Remix) feat. Syd,alt-rock,75,181186,False,0.623,0.533,0.245,0.247,84.982,-8.164,0.0653,0.00717,0.112,10,1
2xql0pid3EUwW38AsywxhV,Reflections,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,alt-rock,80,244013,False,0.648,0.594,0.114,0.544,113.983,-7.027,0.0293,0.0462,0.116,11,0
4m0q0xQ2BNl9SCAGKyfiGZ,Somebody Else,The 1975,I like it when you sleep; for you are so beautiful yet so unaware of it,alt-rock,73,347525,True,0.618,0.793,0.204,0.459,101.015,-5.711,0.0601,0.0154,0.126,0,1
70LcF31zb1H0PyJoS1Sx1r,Creep,Radiohead,Pablo Honey,alt-rock,85,238640,True,0.515,0.43,0.0097,0.104,91.844,-9.935,0.0372,0.000133,0.129,7,1
77loZpT5Y5PRP1S451P9Yz,The Reason,Hoobastank,The Reason (15th Anniversary Deluxe),alt-rock,81,232800,False,0.472,0.671,0.0129,0.0681,82.952,-4.649,0.029,0.0,0.159,4,1
10nyNJ6zNy2YVYLrcwLccB,No Surprises,Radiohead,OK Computer,alt-rock,82,229120,False,0.255,0.393,0.0577,0.118,76.426,-10.654,0.0278,0.00361,0.113,5,1
3SWqGa1J0M7hSBUDM0KePD,Legend,The Score,ATLAS,alt-rock,71,189120,False,0.601,0.757,0.0139,0.462,82.001,-3.341,0.028,8.85e-05,0.0727,2,1
3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,The White Stripes,Elephant,alt-rock,84,232106,False,0.743,0.446,0.0039,0.278,123.596,-7.807,0.0683,0.118,0.337,4,0
